datestamp,timestamp,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,cnt
18/01/2016 23:00,,0,-2,80,6,1,0,0,3,181
19/01/2016 00:00,,0,-1.5,80,5.5,1,0,0,3,86
19/01/2016 01:00,,-1,-1,86,4,1,0,0,3,36
19/01/2016 02:00,,-1,-2.5,80,3.5,1,0,0,3,17
19/01/2016 03:00,,-1,-1,86,2,1,0,0,3,21
19/01/2016 04:00,,-1,-1,83,0,1,0,0,3,25
19/01/2016 05:00,,-0.5,-1.5,83,3,1,0,0,3,111
19/01/2016 06:00,,-0.5,-0.5,80,4,1,0,0,3,569
19/01/2016 07:00,,-0.5,-0.5,83,2,1,0,0,3,1834
19/01/2016 08:00,,0,0,80,0,1,0,0,3,3887
19/01/2016 09:00,,0,-1,80,5,1,0,0,3,1847
19/01/2016 10:00,,1.5,1.5,75.5,0,1,0,0,3,833
19/01/2016 11:00,,3.5,3.5,63,0,1,0,0,3,736
19/01/2016 12:00,,4,4,58.5,4,1,0,0,3,858
19/01/2016 13:00,,5,5,45.5,2,1,0,0,3,985
19/01/2016 14:00,,5,4.5,40.5,5,1,0,0,3,926
19/01/2016 15:00,,5,5,36,0,1,0,0,3,932
19/01/2016 16:00,,4,4,42,0,1,0,0,3,1350
19/01/2016 17:00,,3,2.5,56,5,1,0,0,3,2782
19/01/2016 18:00,,2.5,2.5,60,2,1,0,0,3,2563
19/01/2016 19:00,,2,2,60,4,1,0,0,3,1451
19/01/2016 20:00,,1,1,67.5,2,1,0,0,3,822
19/01/2016 21:00,,0.5,0.5,75,4,1,0,0,3,549
19/01/2016 22:00,,0,0,69,2,1,0,0,3,363
19/01/2016 23:00,,0,-2.5,75,7.5,1,0,0,3,236
20/01/2016 00:00,,0,0,75,2,1,0,0,3,107
20/01/2016 01:00,,-0.5,-1.5,77.5,5,1,0,0,3,53
20/01/2016 02:00,,-0.5,-0.5,75,4,1,0,0,3,24
20/01/2016 03:00,,-1,-4,77.5,7,1,0,0,3,29
20/01/2016 04:00,,-1,-3.5,75,6.5,1,0,0,3,34
20/01/2016 05:00,,-1,-1,75,4,1,0,0,3,71
20/01/2016 06:00,,-1,-3.5,77.5,7.5,1,0,0,3,544
20/01/2016 07:00,,-1,-4,80,8,2,0,0,3,1763
20/01/2016 08:00,,-0.5,-3.5,80,8,3,0,0,3,3681
20/01/2016 09:00,,0.5,-2,77.5,6.5,3,0,0,3,1954
20/01/2016 10:00,,1.5,-0.5,78,7,3,0,0,3,793
20/01/2016 11:00,,2.5,2.5,72.5,4,2,0,0,3,728
20/01/2016 12:00,,4.5,4.5,68,2,2,0,0,3,972
20/01/2016 13:00,,5,4.5,70,5,2,0,0,3,991
20/01/2016 14:00,,5.5,4.5,68,6,2,0,0,3,906
20/01/2016 15:00,,5.5,4.5,68,6,2,0,0,3,960
20/01/2016 16:00,,4.5,2.5,72.5,8,2,0,0,3,1296
20/01/2016 17:00,,4,2.5,75,6.5,2,0,0,3,2650
20/01/2016 18:00,,3.5,2.5,78,6,1,0,0,3,2532
20/01/2016 19:00,,2.5,2,81,5,1,0,0,3,1478
20/01/2016 20:00,,1.5,1.5,90,4,1,0,0,3,881
20/01/2016 21:00,,1,1,90,4,1,0,0,3,601
20/01/2016 22:00,,1,0,90,3,1,0,0,3,446
20/01/2016 23:00,,1,0,87,5,1,0,0,3,306
21/01/2016 00:00,,0.5,-1,90,5.5,1,0,0,3,120
21/01/2016 01:00,,-0.5,-3.5,96.5,9,4,0,0,3,71
21/01/2016 02:00,,-1,-3.5,93,6.5,1,0,0,3,59
21/01/2016 03:00,,-1,-2.5,93,3.5,1,0,0,3,32
21/01/2016 04:00,,-0.5,-2,93,5.5,1,0,0,3,46
21/01/2016 05:00,,-1,-5,93,11,3,0,0,3,84
21/01/2016 06:00,,0,-3,87,7,3,0,0,3,549
21/01/2016 07:00,,1.5,-0.5,81,7,3,0,0,3,1779
21/01/2016 08:00,,2.5,0,78,8,3,0,0,3,3653
21/01/2016 09:00,,3.5,1.5,78,7,3,0,0,3,1942
21/01/2016 10:00,,4.5,2.5,72.5,8,3,0,0,3,795
21/01/2016 11:00,,6,4,66,11,3,0,0,3,710
21/01/2016 12:00,,7,4,63.5,18.5,3,0,0,3,877
21/01/2016 13:00,,8,5,62,18.5,1,0,0,3,909
21/01/2016 14:00,,8,5,62,16,1,0,0,3,838
21/01/2016 15:00,,7.5,5.5,61.5,12,1,0,0,3,935
21/01/2016 16:00,,6.5,3.5,66,15,1,0,0,3,1305
21/01/2016 17:00,,6,3,66,15,1,0,0,3,2560
21/01/2016 18:00,,6,3,71,15,1,0,0,3,2490
21/01/2016 19:00,,6,3.5,71,12,1,0,0,3,1392
21/01/2016 20:00,,5,2,76,11,1,0,0,3,848
21/01/2016 21:00,,4,2,75,9,1,0,0,3,610
21/01/2016 22:00,,5,3,70,9,1,0,0,3,476
21/01/2016 23:00,,5,2,73,11,1,0,0,3,298
22/01/2016 00:00,,6,3,71,13,1,0,0,3,181
22/01/2016 01:00,,6,3,71,15,1,0,0,3,122
22/01/2016 02:00,,6,3.5,71,13,4,0,0,3,71
22/01/2016 03:00,,6,3.5,71,11,4,0,0,3,38
22/01/2016 04:00,,6,3,71,13,4,0,0,3,42
22/01/2016 05:00,,6,3,73.5,13,2,0,0,3,87
22/01/2016 06:00,,6.5,4,73.5,13,3,0,0,3,542
22/01/2016 07:00,,7,4.5,73.5,14,3,0,0,3,1594
22/01/2016 08:00,,6.5,3.5,84,16,7,0,0,3,2803
22/01/2016 09:00,,7,4,84,15,7,0,0,3,1261
22/01/2016 10:00,,7,4.5,87,14,7,0,0,3,519
22/01/2016 11:00,,8,5.5,87,14,7,0,0,3,473
22/01/2016 12:00,,8.5,5.5,87,16,7,0,0,3,439
22/01/2016 13:00,,9,6.5,87,16,7,0,0,3,497
22/01/2016 14:00,,10,8,91,14,7,0,0,3,456
22/01/2016 15:00,,10.5,9.5,91,12,3,0,0,3,720
22/01/2016 16:00,,11,11,88,15,2,0,0,3,1239
22/01/2016 17:00,,10.5,9.5,85,18,1,0,0,3,2333
22/01/2016 18:00,,10,7,79,20,1,0,0,3,1900
22/01/2016 19:00,,10,8,76,19,1,0,0,3,1138
22/01/2016 20:00,,9.5,7,79,16,1,0,0,3,669
22/01/2016 21:00,,9,6,82,19,1,0,0,3,468
22/01/2016 22:00,,9,6,76,20,1,0,0,3,348
22/01/2016 23:00,,8.5,5.5,79,19.5,1,0,0,3,388
23/01/2016 00:00,,8,5,84.5,20,1,0,1,3,292
23/01/2016 01:00,,8,5,84.5,21,1,0,1,3,246
23/01/2016 02:00,,8,5,84.5,18.5,1,0,1,3,175
23/01/2016 03:00,,8,5.5,82,14.5,1,0,1,3,148
23/01/2016 04:00,,7.5,5,84.5,13,1,0,1,3,95
23/01/2016 05:00,,7,5,87,10,1,0,1,3,80
23/01/2016 06:00,,7.5,6,87,8,1,0,1,3,70
23/01/2016 07:00,,7.5,5,87,13,1,0,1,3,171
23/01/2016 08:00,,7,5.5,87,8,1,0,1,3,348
23/01/2016 09:00,,8,7,87.5,6,1,0,1,3,716
23/01/2016 10:00,,8.5,7.5,87,6.5,1,0,1,3,1076
23/01/2016 11:00,,10.5,10,79.5,12,1,0,1,3,1544
23/01/2016 12:00,,9,5.5,87,22.5,3,0,1,3,1601
23/01/2016 13:00,,10.5,10,79.5,11,4,0,1,3,1703
23/01/2016 14:00,,11,11,77,13,2,0,1,3,1792
23/01/2016 15:00,,10.5,9.5,79.5,14,2,0,1,3,1723
23/01/2016 16:00,,9,7,82,13,3,0,1,3,1419
23/01/2016 17:00,,9,7,82,13,3,0,1,3,1232
23/01/2016 18:00,,8.5,7,82,11,1,0,1,3,893
23/01/2016 19:00,,8.5,6.5,82,12,2,0,1,3,713
23/01/2016 20:00,,9,7,82,14,7,0,1,3,478
23/01/2016 21:00,,9,6,82,18,7,0,1,3,183
23/01/2016 22:00,,9,6.5,87,17,7,0,1,3,241
23/01/2016 23:00,,9.5,7,84.5,19.5,7,0,1,3,279
24/01/2016 00:00,,10,8,88,19,3,0,1,3,307
24/01/2016 01:00,,10,8,88,19,7,0,1,3,255
24/01/2016 02:00,,10,7.5,91,18.5,3,0,1,3,216
24/01/2016 03:00,,10.5,9,91,22,3,0,1,3,162
24/01/2016 04:00,,11,11,91,19,3,0,1,3,121
24/01/2016 05:00,,11,11,94,18.5,3,0,1,3,75
24/01/2016 06:00,,11.5,11.5,91,16,4,0,1,3,101
24/01/2016 07:00,,12,12,88,14,2,0,1,3,120
24/01/2016 08:00,,12,12,94,15,3,0,1,3,236
24/01/2016 09:00,,12,12,94,15,4,0,1,3,494
24/01/2016 10:00,,13,13,88,14,3,0,1,3,842
24/01/2016 11:00,,14,14,82,17,4,0,1,3,1058
24/01/2016 12:00,,15,15,82,12,2,0,1,3,1352
24/01/2016 13:00,,15,15,82,18.5,2,0,1,3,1727
24/01/2016 14:00,,14,14,85,19,3,0,1,3,1850
24/01/2016 15:00,,14,14,85,15,3,0,1,3,1703
24/01/2016 16:00,,13.5,13.5,85,16,3,0,1,3,1467
24/01/2016 17:00,,13.5,13.5,85,11,3,0,1,3,1109
24/01/2016 18:00,,13,13,88,14,3,0,1,3,901
24/01/2016 19:00,,13,13,88,13,3,0,1,3,675
24/01/2016 20:00,,13,13,88,9,3,0,1,3,547
24/01/2016 21:00,,13,13,88,10.5,3,0,1,3,427
24/01/2016 22:00,,12.5,12.5,91,7,3,0,1,3,341
24/01/2016 23:00,,12,12,88,7.5,1,0,1,3,274
25/01/2016 00:00,,12.5,12.5,85,9,1,0,0,3,152
25/01/2016 01:00,,12,12,88,7,1,0,0,3,70
25/01/2016 02:00,,13,13,79.5,14,1,0,0,3,52
25/01/2016 03:00,,13,13,77,16.5,1,0,0,3,28
25/01/2016 04:00,,13,13,72,19.5,1,0,0,3,56
25/01/2016 05:00,,12.5,12.5,72,14,1,0,0,3,97
25/01/2016 06:00,,11.5,11.5,72,14,1,0,0,3,520
25/01/2016 07:00,,11,11,69.5,17.5,1,0,0,3,1972
25/01/2016 08:00,,11,11,64.5,16.5,1,0,0,3,3937
25/01/2016 09:00,,12,12,60.5,15,1,0,0,3,1903
25/01/2016 10:00,,12.5,12.5,63,18.5,1,0,0,3,881
25/01/2016 11:00,,13,13,67,18,2,0,0,3,845
25/01/2016 12:00,,14,14,69.5,15.5,2,0,0,3,1009
25/01/2016 13:00,,14,14,72,22,2,0,0,3,1148
25/01/2016 14:00,,13.5,13.5,79.5,26,3,0,0,3,1002
25/01/2016 15:00,,13,13,79.5,30.5,3,0,0,3,1121
25/01/2016 16:00,,13,13,74.5,33,3,0,0,3,1400
25/01/2016 17:00,,13,13,67,32.5,2,0,0,3,2904
25/01/2016 18:00,,13,13,67,30.5,3,0,0,3,2833
25/01/2016 19:00,,12,12,72,29,2,0,0,3,1604
25/01/2016 20:00,,11,11,72,21,3,0,0,3,897
25/01/2016 21:00,,10,7,67,20,1,0,0,3,587
25/01/2016 22:00,,10,8,71,17,1,0,0,3,431
25/01/2016 23:00,,9,6,76,18.5,1,0,0,3,275
26/01/2016 00:00,,9,6.5,76,16,1,0,0,3,129
26/01/2016 01:00,,8,6,82,12,1,0,0,3,67
26/01/2016 02:00,,8,6,82,12,1,0,0,3,36
26/01/2016 03:00,,8,5,84.5,16,1,0,0,3,24
26/01/2016 04:00,,8,5.5,87,13,1,0,0,3,33
26/01/2016 05:00,,8,6,87,13,1,0,0,3,116
26/01/2016 06:00,,8.5,6,84.5,16,2,0,0,3,613
26/01/2016 07:00,,9.5,6.5,79,27,2,0,0,3,2095
26/01/2016 08:00,,10,7,76,26,2,0,0,3,4031
26/01/2016 09:00,,10,6.5,71,30.5,2,0,0,3,1977
26/01/2016 10:00,,10,7,71,30,2,0,0,3,855
26/01/2016 11:00,,11,11,67,34,3,0,0,3,696
26/01/2016 12:00,,11,11,72,36,7,0,0,3,713
26/01/2016 13:00,,11,11,79.5,32,7,0,0,3,422
26/01/2016 14:00,,11,11,79.5,38,7,0,0,3,414
26/01/2016 15:00,,11,11,82,37,7,0,0,3,604
26/01/2016 16:00,,11,11,82,33,7,0,0,3,806
26/01/2016 17:00,,11,11,85,33,7,0,0,3,1581
26/01/2016 18:00,,11.5,11.5,85,37,7,0,0,3,1731
26/01/2016 19:00,,11.5,11.5,85,32,7,0,0,3,1283
26/01/2016 20:00,,12,12,82,34,7,0,0,3,794
26/01/2016 21:00,,11.5,11.5,85,36,7,0,0,3,549
26/01/2016 22:00,,12,12,82,30,7,0,0,3,420
26/01/2016 23:00,,12,12,82,29.5,7,0,0,3,235
27/01/2016 00:00,,12,12,82,35,7,0,0,3,102
27/01/2016 01:00,,12,12,85,30.5,3,0,0,3,66
27/01/2016 02:00,,12,12,88,35,7,0,0,3,32
27/01/2016 03:00,,12,12,88,32,7,0,0,3,32
27/01/2016 04:00,,12,12,88,31,7,0,0,3,27
27/01/2016 05:00,,12,12,88,32.5,7,0,0,3,76
27/01/2016 06:00,,13,13,82,31,7,0,0,3,530
27/01/2016 07:00,,13,13,82,32.5,3,0,0,3,1674
27/01/2016 08:00,,13,13,82,32,3,0,0,3,3631
27/01/2016 09:00,,13,13,82,33,3,0,0,3,1760
27/01/2016 10:00,,13.5,13.5,79.5,37,3,0,0,3,740
27/01/2016 11:00,,13,13,82,35,3,0,0,3,641
27/01/2016 12:00,,13,13,85,31,7,0,0,3,621
27/01/2016 13:00,,13,13,82,30.5,7,0,0,3,645
27/01/2016 14:00,,13,13,88,29.5,7,0,0,3,547
27/01/2016 15:00,,13,13,88,26,3,0,0,3,667
27/01/2016 16:00,,13.5,13.5,79.5,29,3,0,0,3,1015
27/01/2016 17:00,,13,13,77,35,2,0,0,3,2481
27/01/2016 18:00,,11.5,11.5,69.5,27,2,0,0,3,2465
27/01/2016 19:00,,11,11,72,25,2,0,0,3,1505
27/01/2016 20:00,,10,7,73.5,25,2,0,0,3,888
27/01/2016 21:00,,10,7,67,26,2,0,0,3,700
27/01/2016 22:00,,9.5,6.5,66.5,25,2,0,0,3,508
27/01/2016 23:00,,9,5.5,66,27.5,3,0,0,3,355
28/01/2016 00:00,,8,4,64,24,2,0,0,3,55
28/01/2016 01:00,,7.5,3.5,64,26,1,0,0,3,31
28/01/2016 02:00,,6.5,3.5,68.5,19.5,1,0,0,3,12
28/01/2016 03:00,,6,3,71,18,1,0,0,3,46
28/01/2016 04:00,,5.5,2.5,73.5,14,1,0,0,3,40
28/01/2016 05:00,,5,1.5,76,18,1,0,0,3,90
28/01/2016 06:00,,5,1.5,76,18.5,1,0,0,3,586
28/01/2016 07:00,,4,1,75,11,1,0,0,3,1860
28/01/2016 08:00,,5,2,70,16,1,0,0,3,3880
28/01/2016 09:00,,6.5,3.5,63.5,16.5,1,0,0,3,1975
28/01/2016 10:00,,7.5,4.5,64,20,1,0,0,3,917
28/01/2016 11:00,,9,6,58,21,1,0,0,3,837
28/01/2016 12:00,,9.5,6.5,56,23,2,0,0,3,1009
28/01/2016 13:00,,10,7,54,26,2,0,0,3,1114
28/01/2016 14:00,,10,7,54,24,2,0,0,3,1037
28/01/2016 15:00,,10,7,54,25,2,0,0,3,1134
28/01/2016 16:00,,9,6,62,22,2,0,0,3,1439
28/01/2016 17:00,,9,6,60,25,2,0,0,3,2704
28/01/2016 18:00,,9,6,62,22,1,0,0,3,2489
28/01/2016 19:00,,9,5.5,66,28,1,0,0,3,1560
28/01/2016 20:00,,9,6,68.5,25,1,0,0,3,913
28/01/2016 21:00,,9,5.5,71,27,1,0,0,3,662
28/01/2016 22:00,,10,6,71,34,3,0,0,3,552
28/01/2016 23:00,,10,6,73.5,31,3,0,0,3,382
29/01/2016 00:00,,10,6,82,32,3,0,0,3,197
29/01/2016 01:00,,11,11,77,32,3,0,0,3,131
29/01/2016 02:00,,11,11,77,33,2,0,0,3,71
29/01/2016 03:00,,11,11,77,35,4,0,0,3,45
29/01/2016 04:00,,11.5,11.5,79.5,32,3,0,0,3,36
29/01/2016 05:00,,11.5,11.5,79.5,31,3,0,0,3,98
29/01/2016 06:00,,12,12,77,36,3,0,0,3,527
29/01/2016 07:00,,12,12,72,34,3,0,0,3,1724
29/01/2016 08:00,,12,12,72,38,3,0,0,3,3452
29/01/2016 09:00,,11.5,11.5,77,36,3,0,0,3,1792
29/01/2016 10:00,,12,12,69.5,38,2,0,0,3,871
29/01/2016 11:00,,12,12,72,36,3,0,0,3,780
29/01/2016 12:00,,12,12,74.5,35,3,0,0,3,1018
29/01/2016 13:00,,12,12,77,32,3,0,0,3,862
29/01/2016 14:00,,12,12,82,29.5,7,0,0,3,736
29/01/2016 15:00,,12,12,79.5,31.5,3,0,0,3,974
29/01/2016 16:00,,12,12,82,31,3,0,0,3,1411
29/01/2016 17:00,,12,12,82,30,3,0,0,3,2499
29/01/2016 18:00,,12,12,79.5,28,3,0,0,3,2154
29/01/2016 19:00,,12,12,82,33,3,0,0,3,1171
29/01/2016 20:00,,12.5,12.5,79.5,36,3,0,0,3,693
29/01/2016 21:00,,13,13,77,39,3,0,0,3,503
29/01/2016 22:00,,12,12,82,36,7,0,0,3,411
29/01/2016 23:00,,12,12,82,37,7,0,0,3,370
30/01/2016 00:00,,11.5,11.5,85,39,7,0,1,3,212
30/01/2016 01:00,,11.5,11.5,85,34,7,0,1,3,169
30/01/2016 02:00,,12,12,82,33,7,0,1,3,101
30/01/2016 03:00,,10.5,8.5,85,33,7,0,1,3,70
30/01/2016 04:00,,10,7,82,24,7,0,1,3,79
30/01/2016 05:00,,10,7.5,82,21.5,3,0,1,3,54
30/01/2016 06:00,,9,5.5,76,28.5,7,0,1,3,72
30/01/2016 07:00,,9,6,76,25,2,0,1,3,196
30/01/2016 08:00,,9,6,73.5,22,2,0,1,3,372
30/01/2016 09:00,,8,4.5,76,22,7,0,1,3,644
30/01/2016 10:00,,8,4,73.5,25,3,0,1,3,905
30/01/2016 11:00,,8,4,66,35,2,0,1,3,1216
30/01/2016 12:00,,7.5,3,47.5,34,2,0,1,3,1456
30/01/2016 13:00,,8,4,50,32,2,0,1,3,1737
30/01/2016 14:00,,8,4,48,29.5,2,0,1,3,1712
30/01/2016 15:00,,8,4,46,30.5,1,0,1,3,1624
30/01/2016 16:00,,7,3,49,28,1,0,1,3,1481
30/01/2016 17:00,,7,4,53,19.5,2,0,1,3,1110
30/01/2016 18:00,,7,3,53,25,1,0,1,3,829
30/01/2016 19:00,,6,2,63.5,22,1,0,1,3,655
30/01/2016 20:00,,6,2,66,21,1,0,1,3,499
30/01/2016 21:00,,6,2,68.5,26,1,0,1,3,450
30/01/2016 22:00,,6,2,68.5,22,1,0,1,3,389
30/01/2016 23:00,,5.5,2,73.5,17.5,1,0,1,3,349
31/01/2016 00:00,,5,1.5,76,18.5,1,0,1,3,336
31/01/2016 01:00,,6,2.5,71,19.5,1,0,1,3,245
31/01/2016 02:00,,6,2.5,71,19.5,1,0,1,3,244
31/01/2016 03:00,,6,3,71,13,1,0,1,3,145
31/01/2016 04:00,,6,3,76,13,1,0,1,3,93
31/01/2016 05:00,,6,4,76,9,1,0,1,3,84
31/01/2016 06:00,,6,4,76,10,2,0,1,3,98
31/01/2016 07:00,,7,5,78.5,10,7,0,1,3,137
31/01/2016 08:00,,7.5,4.5,78.5,15,7,0,1,3,217
31/01/2016 09:00,,7,5,90,10,7,0,1,3,260
31/01/2016 10:00,,8,6,93,10,7,0,1,3,392
31/01/2016 11:00,,10,9,91,18.5,7,0,1,3,513
31/01/2016 12:00,,11.5,11.5,85,27,3,0,1,3,748
31/01/2016 13:00,,13,13,82,29,3,0,1,3,924
31/01/2016 14:00,,13.5,13.5,79.5,26,3,0,1,3,1080
31/01/2016 15:00,,14,14,77,30,3,0,1,3,1159
31/01/2016 16:00,,14,14,77,33,3,0,1,3,972
31/01/2016 17:00,,14,14,77,30.5,3,0,1,3,846
31/01/2016 18:00,,14,14,77,36,3,0,1,3,688
31/01/2016 19:00,,14,14,77,35,3,0,1,3,529
31/01/2016 20:00,,13.5,13.5,79.5,37,3,0,1,3,436
31/01/2016 21:00,,13,13,82,31.5,3,0,1,3,345
31/01/2016 22:00,,13,13,82,31,4,0,1,3,311
31/01/2016 23:00,,13,13,77,28,4,0,1,3,217
01/02/2016 00:00,,13,13,77,33,4,0,0,3,129
01/02/2016 01:00,,13,13,77,31.5,4,0,0,3,61
01/02/2016 02:00,,13,13,77,31.5,4,0,0,3,35
01/02/2016 03:00,,12.5,12.5,79.5,28.5,3,0,0,3,31
01/02/2016 04:00,,12,12,82,31,7,0,0,3,34
01/02/2016 05:00,,12,12,69.5,30.5,4,0,0,3,95
01/02/2016 06:00,,12.5,12.5,65,29.5,3,0,0,3,512
01/02/2016 07:00,,13,13,63,34,3,0,0,3,1813
01/02/2016 08:00,,12,12,72,31,3,0,0,3,3718
01/02/2016 09:00,,12.5,12.5,69.5,34,3,0,0,3,1863
01/02/2016 10:00,,13,13,72,33,3,0,0,3,806
01/02/2016 11:00,,13,13,72,40,3,0,0,3,677
01/02/2016 12:00,,13.5,13.5,69.5,39,3,0,0,3,866
01/02/2016 13:00,,13.5,13.5,72,39,3,0,0,3,832
01/02/2016 14:00,,14.5,14.5,65,36,3,0,0,3,794
01/02/2016 15:00,,14,14,67,36,3,0,0,3,919
01/02/2016 16:00,,14,14,65,35,3,0,0,3,1355
01/02/2016 17:00,,14,14,67,34,3,0,0,3,2841
01/02/2016 18:00,,14,14,65,34,3,0,0,3,2686
01/02/2016 19:00,,13,13,55,47,2,0,0,3,1534
01/02/2016 20:00,,12,12,56,43.5,3,0,0,3,851
01/02/2016 21:00,,11.5,11.5,56,40.5,2,0,0,3,571
01/02/2016 22:00,,11,11,60,35,2,0,0,3,360
01/02/2016 23:00,,10,6,62,32,2,0,0,3,223
02/02/2016 00:00,,10,6,62,35,2,0,0,3,112
02/02/2016 01:00,,10,6,62,33,2,0,0,3,75
02/02/2016 02:00,,10,6.5,62,31.5,2,0,0,3,44
02/02/2016 03:00,,10,7,67,29,2,0,0,3,25
02/02/2016 04:00,,10,6.5,64.5,27.5,1,0,0,3,33
02/02/2016 05:00,,10,6,67,31,2,0,0,3,102
02/02/2016 06:00,,10,7,64.5,30,2,0,0,3,623
02/02/2016 07:00,,10,6,62,31,2,0,0,3,2005
02/02/2016 08:00,,10,6.5,62,31.5,2,0,0,3,3670
02/02/2016 09:00,,9,4.5,69,35,7,0,0,3,1704
02/02/2016 10:00,,9,5,71,29,2,0,0,3,810
02/02/2016 11:00,,10,6.5,54,32.5,2,0,0,3,746
02/02/2016 12:00,,10.5,8.5,47,38.5,2,0,0,3,989
02/02/2016 13:00,,10.5,8.5,50.5,39,2,0,0,3,1032
02/02/2016 14:00,,10,6,47,39,2,0,0,3,919
02/02/2016 15:00,,10,6,47,33,2,0,0,3,957
02/02/2016 16:00,,9,5,50,31.5,2,0,0,3,1434
02/02/2016 17:00,,8,4.5,59.5,23,2,0,0,3,2846
02/02/2016 18:00,,8,4,55,27,1,0,0,3,2600
02/02/2016 19:00,,7.5,3.5,64,25,1,0,0,3,1556
02/02/2016 20:00,,7,3,66,25,1,0,0,3,909
02/02/2016 21:00,,6,2,71,23,1,0,0,3,628
02/02/2016 22:00,,6,2,71,22,1,0,0,3,457
02/02/2016 23:00,,5.5,1.5,73.5,19.5,1,0,0,3,238
03/02/2016 00:00,,5,1,78.5,22,2,0,0,3,127
03/02/2016 01:00,,5,1,78.5,19.5,1,0,0,3,56
03/02/2016 02:00,,5,1,76,20,1,0,0,3,44
03/02/2016 03:00,,5,1,70,22,1,0,0,3,29
03/02/2016 04:00,,4.5,0.5,75.5,20,1,0,0,3,36
03/02/2016 05:00,,4,0.5,75,16,1,0,0,3,103
03/02/2016 06:00,,4,0,72.5,20.5,1,0,0,3,589
03/02/2016 07:00,,4,-0.5,70,23,1,0,0,3,2019
03/02/2016 08:00,,5,0.5,66,25,2,0,0,3,3823
03/02/2016 09:00,,5.5,1.5,63.5,26,2,0,0,3,1891
03/02/2016 10:00,,6.5,1.5,66,32,3,0,0,3,819
03/02/2016 11:00,,7,3,66,31,3,0,0,3,711
03/02/2016 12:00,,7.5,4,68.5,26,3,0,0,3,945
03/02/2016 13:00,,8,4,64,27,3,0,0,3,929
03/02/2016 14:00,,8.5,4.5,64,26,3,0,0,3,793
03/02/2016 15:00,,9,5.5,56,26.5,2,0,0,3,929
03/02/2016 16:00,,9,6,56,24,2,0,0,3,1399
03/02/2016 17:00,,8,5,59.5,20,2,0,0,3,2739
03/02/2016 18:00,,7.5,4.5,61.5,17.5,1,0,0,3,2608
03/02/2016 19:00,,7,4,66,19.5,1,0,0,3,1482
03/02/2016 20:00,,7,4,66,18.5,1,0,0,3,881
03/02/2016 21:00,,6,3,71,17,1,0,0,3,633
03/02/2016 22:00,,6,3,71,16,1,0,0,3,538
03/02/2016 23:00,,5.5,2.5,76,16,1,0,0,3,313
04/02/2016 00:00,,5,2,78.5,16,1,0,0,3,133
04/02/2016 01:00,,5.5,1.5,78.5,21,1,0,0,3,96
04/02/2016 02:00,,6,3,76,19,1,0,0,3,72
04/02/2016 03:00,,6.5,3,73.5,20,7,0,0,3,38
04/02/2016 04:00,,6,2.5,84,21.5,7,0,0,3,40
04/02/2016 05:00,,7.5,4,81.5,23.5,4,0,0,3,89
04/02/2016 06:00,,9,5,82,29.5,3,0,0,3,553
04/02/2016 07:00,,9,5,87,31,3,0,0,3,1841
04/02/2016 08:00,,10,7,82,28,3,0,0,3,3814
04/02/2016 09:00,,11,11,82,30,3,0,0,3,1996
04/02/2016 10:00,,12,12,77,30.5,3,0,0,3,860
04/02/2016 11:00,,12.5,12.5,74.5,28,3,0,0,3,747
04/02/2016 12:00,,13,13,72,28,3,0,0,3,964
04/02/2016 13:00,,13.5,13.5,69.5,27,3,0,0,3,1024
04/02/2016 14:00,,13.5,13.5,67,33,2,0,0,3,926
04/02/2016 15:00,,13,13,67,25,2,0,0,3,1028
04/02/2016 16:00,,13,13,67,16,2,0,0,3,1429
04/02/2016 17:00,,12.5,12.5,69.5,9,2,0,0,3,2733
04/02/2016 18:00,,12,12,72,12,2,0,0,3,2534
04/02/2016 19:00,,12,12,72,15,2,0,0,3,1565
04/02/2016 20:00,,11.5,11.5,79.5,17,2,0,0,3,1006
04/02/2016 21:00,,11,11,82,16,2,0,0,3,694
04/02/2016 22:00,,11,11,82,14,3,0,0,3,574
04/02/2016 23:00,,11,11,85,17.5,4,0,0,3,398
05/02/2016 00:00,,11,11,82,19.5,3,0,0,3,208
05/02/2016 01:00,,11,11,77,18,3,0,0,3,120
05/02/2016 02:00,,11,11,77,18.5,2,0,0,3,74
05/02/2016 03:00,,11,11,77,14,4,0,0,3,52
05/02/2016 04:00,,11,11,74.5,16,4,0,0,3,46
05/02/2016 05:00,,11,11,74.5,15,4,0,0,3,96
05/02/2016 06:00,,10.5,9.5,85,17,3,0,0,3,449
05/02/2016 07:00,,10.5,9,79.5,19.5,3,0,0,3,1530
05/02/2016 08:00,,11,11,77,22,3,0,0,3,3435
05/02/2016 09:00,,10.5,9.5,82.5,19.5,7,0,0,3,1738
05/02/2016 10:00,,11,11,85,22.5,7,0,0,3,830
05/02/2016 11:00,,11,11,82,23,3,0,0,3,811
05/02/2016 12:00,,11,11,82,27,2,0,0,3,965
05/02/2016 13:00,,11,11,82,23,7,0,0,3,1022
05/02/2016 14:00,,11,11,82,28,3,0,0,3,881
05/02/2016 15:00,,11,11,77,27,3,0,0,3,1064
05/02/2016 16:00,,11,11,74.5,27,3,0,0,3,1460
05/02/2016 17:00,,11,11,72,27,3,0,0,3,2656
05/02/2016 18:00,,11,11,77,20,3,0,0,3,1976
05/02/2016 19:00,,11,11,77,23.5,7,0,0,3,1175
